Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	2	0.6919763284247419	0.8256333164521831	0.5847222222222223	0.4577314814814814	10.078	0.05	0.2666666666666667	0.6811111111111109	0.6720727745289148	0.7149321266968326	0.175	0.825	0.7311904761904758	0.41527777777777775	0.5847222222222223	1.8666666666666667	1.8166666666666667	1.8759398496240602	0.17222222222222222	0.49806872723810786	0.4245320770008553	60.0	60	532.0	0.23333333333333334	0.1225925925925926	0.001	10.079	0.7333333333333333
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	3	0.6091658043844127	0.7714578905261146	0.5070621468926553	0.4946798493408663	9.959	0.03389830508474576	0.23728813559322037	0.5988700564971752	0.5812014632004028	0.6249999999999999	0.22033898305084745	0.7796610169491526	0.6687113263384449	0.4929378531073447	0.5070621468926553	1.88135593220339	1.6440677966101696	1.8949343339587241	0.21468926553672316	0.6437975369285867	0.517842043333486	59.0	59	533.0	0.3898305084745763	0.18625235404896423	0.0	9.959	0.7627118644067796
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	4	0.5899538856774258	0.7847016925311117	0.4539548022598869	0.4774011299435028	8.028	0.05084745762711865	0.18644067796610164	0.5514124293785312	0.5622887094518301	0.583732057416268	0.24576271186440682	0.7542372881355932	0.6231369383911757	0.5460451977401131	0.4539548022598869	1.88135593220339	1.6610169491525424	1.8930581613508444	0.2372881355932204	0.6052166446570728	0.49480723529569304	59.0	59	533.0	0.4406779661016949	0.18954802259887002	0.001	8.029	0.8135593220338984
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	5	0.7531744171715182	0.8561938653303223	0.5776836158192092	0.4249058380414313	9.239	0.01694915254237288	0.288135593220339	0.6740112994350282	0.6532381968067899	0.6875	0.1977401129943503	0.8022598870056497	0.712927091740651	0.42231638418079076	0.5776836158192092	1.847457627118644	1.9491525423728813	1.8611632270168856	0.19209039548022602	0.5382229354854444	0.4792843620880883	59.0	59	533.0	0.2033898305084746	0.13220338983050847	0.001	9.24	0.711864406779661
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	6	0.6897141264895015	0.8308864572470139	0.5663841807909605	0.44896421845574386	8.395	0.01694915254237288	0.27118644067796616	0.6564971751412428	0.6200783657944783	0.6972477064220184	0.18644067796610167	0.8135593220338984	0.7041700295937583	0.43361581920903947	0.5663841807909605	1.8644067796610169	1.8305084745762712	1.874296435272045	0.1807909604519774	0.6153452433157695	0.47331605889205214	59.0	59	533.0	0.2711864406779661	0.1537664783427495	0.001	8.396	0.7288135593220338
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	7	0.7317863516014652	0.8197568277788991	0.5225988700564971	0.5129001883239173	10.609	0.1016949152542373	0.2542372881355932	0.6045197740112994	0.6578687091045848	0.6752136752136751	0.21468926553672318	0.7853107344632768	0.6358084476728545	0.4774011299435029	0.5225988700564971	1.8135593220338984	2.152542372881356	1.8386491557223263	0.211864406779661	0.5657334572341233	0.4602636271408381	59.0	59	533.0	0.288135593220339	0.17758945386064026	0.0	10.609	0.7457627118644068
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	8	0.7473161471809794	0.8632842988882358	0.5762711864406781	0.44915254237288127	8.0	0.03389830508474576	0.30508474576271183	0.6570621468926553	0.6601705131116896	0.7027027027027027	0.18644067796610175	0.8135593220338982	0.6936776970675277	0.4237288135593219	0.5762711864406781	1.847457627118644	1.9152542372881356	1.8649155722326454	0.1836158192090396	0.5250304141944536	0.4249146696205412	59.0	59	533.0	0.2542372881355932	0.12622410546139362	0.001	8.001	0.6949152542372882
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	9	0.7579628489092424	0.8691152082677484	0.6002824858757063	0.40569679849340873	10.311	0.01694915254237288	0.30508474576271183	0.6932203389830506	0.6875345219213697	0.7129629629629629	0.17514124293785313	0.8248587570621468	0.7460990045735806	0.3997175141242937	0.6002824858757063	1.8644067796610169	1.7966101694915255	1.8780487804878048	0.17231638418079095	0.4996555131320744	0.426376716586613	59.0	59	533.0	0.288135593220339	0.1266478342749529	0.001	10.312	0.6949152542372882
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	4	10	0.7198619047371982	0.8377132485024243	0.5508474576271186	0.43658192090395476	9.848	0.01694915254237288	0.3389830508474576	0.6259887005649718	0.6608074242659118	0.6753246753246753	0.211864406779661	0.788135593220339	0.6482916330373958	0.4491525423728814	0.5508474576271186	1.8305084745762712	2.0847457627118646	1.8461538461538463	0.2090395480225989	0.5257817807284823	0.4373053301377359	59.0	59	533.0	0.288135593220339	0.16440677966101697	0.0	9.848	0.6610169491525424
meka.classifiers.multilabel.MULANedit -S BPMLLwD2b -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Music: -C 6	5	1	0.7244111714159297	0.8368981249823881	0.5708333333333333	0.42824074074074076	9.832	0.0	0.2833333333333333	0.6694444444444445	0.6573650301612597	0.6846846846846847	0.19444444444444448	0.8055555555555556	0.7216798941798943	0.4291666666666667	0.5708333333333333	1.85	1.85	1.8721804511278195	0.18333333333333332	0.5640140493458264	0.4478780134891509	60.0	60	532.0	0.25	0.16180555555555554	0.001	9.833	0.7166666666666667
