Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	5	NaN	NaN	0.5408022130013831	0.2757607192254495	172.064	0.11203319502074689	0.46058091286307057	0.5677731673582298	0.22432612529153154	0.6043737574552684	0.13762102351313968	0.8623789764868603	0.6032272936837249	0.4591977869986169	0.5408022130013831	1.0746887966804979	1.012448132780083	1.0807940904893814	0.13692946058091288	0.37108950013527325	0.28821554186395826	241.0	241	2166.0	0.3900414937759336	0.11504149377593345	0.036	172.1	0.5394190871369294
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	6	NaN	NaN	0.6673582295988935	0.436825726141079	172.823	0.04979253112033195	0.5892116182572614	0.6936376210235135	0.39560799091378995	0.69980879541109	0.1085753803596127	0.8914246196403873	0.7134163208852004	0.33264177040110654	0.6673582295988935	1.066390041493776	1.103734439834025	1.0706371191135735	0.1065006915629322	0.33194298878079087	0.2433012258335622	241.0	241	2166.0	0.25311203319502074	0.0893153526970954	0.037	172.86	0.4107883817427386
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	7	NaN	NaN	0.731673582295989	0.42468879668049847	170.235	0.06224066390041494	0.6514522821576764	0.7586445366528355	0.3591242717967089	0.7728155339805826	0.08091286307053941	0.9190871369294606	0.7848778238819726	0.268326417704011	0.731673582295989	1.070539419087137	1.066390041493776	1.074792243767313	0.08091286307053941	0.21837240408060032	0.17656695490520646	241.0	241	2166.0	0.2033195020746888	0.06141078838174272	0.035	170.27	0.34854771784232363
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	8	NaN	NaN	0.7798611111111111	0.4429166666666667	166.525	0.0625	0.7041666666666666	0.8055555555555554	0.35407709051776853	0.8199233716475097	0.06527777777777774	0.9347222222222222	0.8258333333333329	0.22013888888888888	0.7798611111111111	1.0666666666666667	1.1083333333333334	1.0701430549146285	0.06527777777777774	0.20184993481609187	0.16061251379641273	240.0	240	2167.0	0.12083333333333333	0.041249999999999995	0.047	166.572	0.29583333333333334
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	9	NaN	NaN	0.6381944444444445	0.378402777777778	165.955	0.10416666666666667	0.55	0.6672222222222222	0.26369883012477374	0.7024952015355085	0.10763888888888892	0.892361111111111	0.693386243386243	0.3618055555555555	0.6381944444444445	1.0666666666666667	1.1041666666666667	1.0706045223811722	0.1055555555555556	0.30976346499630886	0.24257037967758396	240.0	240	2167.0	0.2791666666666667	0.0921874999999999	0.046	166.001	0.45
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	4	10	NaN	NaN	0.38333333333333336	0.3246875000000007	160.363	0.1375	0.2833333333333333	0.41666666666666696	0.2859994074587931	0.468503937007874	0.18749999999999983	0.8125000000000002	0.4537037037037032	0.6166666666666667	0.38333333333333336	1.0708333333333333	1.0458333333333334	1.0770650669127826	0.18749999999999983	0.5301248969882197	0.3733861360267515	240.0	240	2167.0	0.5083333333333333	0.1660416666666667	0.037	160.4	0.7166666666666667
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	5	1	NaN	NaN	0.573997233748271	0.4201244813278003	169.047	0.11203319502074689	0.4730290456431535	0.6085753803596129	0.34725374941393555	0.6339622641509434	0.1341632088520056	0.8658367911479944	0.6375979714153986	0.42600276625172895	0.573997233748271	1.062240663900415	1.1369294605809128	1.066943674976916	0.13278008298755195	0.33724694666893296	0.27360213824580437	241.0	241	2166.0	0.31950207468879666	0.11192946058091274	0.047	169.094	0.5269709543568465
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	5	2	NaN	NaN	0.7821576763485478	0.41035039188566225	169.827	0.058091286307053944	0.7261410788381742	0.8015214384508985	0.3950567476208502	0.8101761252446184	0.06708160442600278	0.9329183955739973	0.8241816505301979	0.21784232365145217	0.7821576763485478	1.0746887966804979	1.045643153526971	1.077100646352724	0.06431535269709544	0.20431113453558372	0.15378612490626656	241.0	241	2166.0	0.17427385892116182	0.0501498386353158	0.046	169.873	0.27385892116182575
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	5	3	NaN	NaN	0.7012448132780082	0.3848893499308437	178.076	0.07468879668049792	0.6307053941908713	0.7247579529737204	0.32698837110601814	0.7533980582524271	0.08782849239280781	0.9121715076071922	0.7487321346242504	0.29875518672199175	0.7012448132780082	1.070539419087137	1.066390041493776	1.074792243767313	0.08782849239280781	0.32714458180051237	0.2242224335663658	241.0	241	2166.0	0.24481327800829875	0.08454356846473023	0.044	178.12	0.36929460580912865
meka.classifiers.multilabel.MULANedit -S BPMLLwD1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Scene: -C 6 -R	5	4	NaN	NaN	0.7157676348547718	0.3856846473029054	166.358	0.07883817427385892	0.6473029045643153	0.7385892116182571	0.2777653834395115	0.7671232876712328	0.08229598893499308	0.9177040110650069	0.7653296449976945	0.2842323651452282	0.7157676348547718	1.070539419087137	1.049792531120332	1.0766389658356417	0.08229598893499308	0.29072994150784987	0.22893064774494074	241.0	241	2166.0	0.2033195020746888	0.05435684647302901	0.045	166.403	0.35269709543568467
