Classifier	Relation	Run	Fold	AUPRC (macro averaged)	AUROC (macro averaged)	Accuracy	Avg precision	Build Time	Empty labelvectors (predicted)	Exact match	F1 (macro averaged by example)	F1 (macro averaged by label)	F1 (micro averaged)	Hamming loss	Hamming score	Harmonic score	Jaccard distance	Jaccard index	Label cardinality (predicted)	Label cardinality (test set)	Label cardinality (train set)	Levenshtein distance	Log Loss (lim. D)	Log Loss (lim. L)	Number of test instances	Number of test instances (N)	Number of training instances	One error	Rank loss	Test Time	Total Time	ZeroOne loss
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	1	NaN	NaN	0.34417989417989414	0.13812681809116908	5474.498	0.0	0.0	0.495236407517109	0.06405883361842075	0.5124864277958739	0.04954209422928401	0.950457905770716	0.877228979186223	0.6558201058201059	0.34417989417989414	3.543859649122807	1.8421052631578947	3.5499673416067927	0.049100739269557644	0.4154815783330064	0.4044506060044489	171.0	171	1531.0	0.8245614035087719	0.04752131641154303	4.402	5478.9	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	2	NaN	NaN	0.3718880534670008	0.1291019243523247	5523.413	0.0	0.005847953216374324	0.502814826499037	0.07969564996896653	0.5228426395939086	0.06223104932141681	0.9377689506785832	0.6242285682055531	0.6281119465329992	0.3718880534670008	3.3508771929824563	3.56140350877193	3.3579359895493144	0.0580381772040164	0.3565867917102476	0.35484333192250134	171.0	171	1531.0	0.3567251461988304	0.10728366059624156	4.13	5527.543	0.9941520467836257
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	3	NaN	NaN	0.36179271708683475	0.1220666256838715	5493.284	0.0	0.00588235294117645	0.4958632543926662	0.06849929821895381	0.5162393162393163	0.06281908990011108	0.9371809100998889	0.6253823178614472	0.6382072829131653	0.36179271708683475	3.3529411764705883	3.5294117647058822	3.3616187989556137	0.06059933407325203	0.3326733114445019	0.3300329440817988	170.0	170	1532.0	0.35294117647058826	0.08349803222357317	5.009	5498.293	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	4	NaN	NaN	0.38766806722689084	0.11564531530974512	5500.478	0.0	0.00588235294117645	0.5225587810881929	0.07984260844203882	0.5456066945606695	0.06026637069922319	0.9397336293007768	0.6357702137980281	0.6123319327731092	0.38766806722689084	3.335294117647059	3.6941176470588237	3.343342036553525	0.05860155382907891	0.331272543031997	0.32842570048844516	170.0	170	1532.0	0.31176470588235294	0.07725349266374082	4.45	5504.928	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	5	NaN	NaN	0.386199813258637	0.10707444647474793	5429.207	0.0	0.00588235294117645	0.5242419998302349	0.08942881853151766	0.540447504302926	0.059267480577136634	0.9407325194228634	0.6593430542284907	0.6138001867413629	0.386199813258637	3.364705882352941	3.4705882352941178	3.368146214099217	0.05726970033296348	0.41540617292105236	0.4124160522125816	170.0	170	1532.0	0.32941176470588235	0.10839670778657866	5.041	5434.248	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	6	NaN	NaN	0.37705882352941184	0.12121013194141016	5500.209	0.0	0.0	0.514914268737798	0.09193343201736874	0.5343915343915343	0.05860155382907889	0.941398446170921	0.6690826700843716	0.6229411764705881	0.37705882352941184	3.3823529411764706	3.288235294117647	3.3883812010443863	0.05738068812430642	0.402240826645175	0.3949573463546274	170.0	170	1532.0	0.27647058823529413	0.09938316087979604	4.373	5504.582	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	7	NaN	NaN	0.39875413801884385	0.11049106493340485	5506.963	0.0	0.0117647058823529	0.5353380932792695	0.08502526812813511	0.5437553101104503	0.05960044395116544	0.9403995560488345	0.6663262885326029	0.6012458619811561	0.39875413801884385	3.3529411764705883	3.570588235294118	3.3570496083550916	0.05660377358490573	0.36290739738333183	0.3575806251411696	170.0	170	1532.0	0.34705882352941175	0.0879124195822015	4.032	5510.995	0.9882352941176471
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	8	NaN	NaN	0.3665266106442578	0.11060808411617458	5474.176	0.0	0.0	0.4998217468805703	0.08041184380879407	0.5313773431132844	0.06381798002219768	0.9361820199778024	0.6062469739248849	0.6334733893557423	0.3665266106442578	3.3117647058823527	3.9058823529411764	3.3198433420365534	0.05671476137624875	0.33638626256606835	0.331263485568442	170.0	170	1532.0	0.5176470588235295	0.08261701620719694	4.341	5478.517	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	9	NaN	NaN	0.3298646125116714	0.09323743102284134	5464.074	0.0	0.0	0.45681987946693825	0.07230762516273645	0.4712041884816754	0.06725860155382912	0.9327413984461709	0.5909758053996499	0.6701353874883287	0.3298646125116714	3.3705882352941177	3.3705882352941177	3.379242819843342	0.0648168701442842	0.3773370661984937	0.36959917676068554	170.0	170	1532.0	0.3411764705882353	0.10814417619959542	4.693	5468.767	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	5	10	NaN	NaN	0.3414005602240898	0.1145281882330884	5495.284	0.0	0.0	0.47818351583057433	0.09071461834591957	0.5038297872340426	0.06470588235294127	0.9352941176470587	0.6094354874600446	0.6585994397759102	0.3414005602240898	3.3529411764705883	3.5588235294117645	3.358355091383812	0.06315205327413995	0.3483505186488458	0.34613345966193404	170.0	170	1532.0	0.4294117647058823	0.10431376529945116	4.461	5499.745	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	1	NaN	NaN	0.34668615984405465	0.1608685902094623	5089.675	0.0	0.0	0.4987776680759135	0.05707648975370682	0.5168295331161781	0.049100739269557665	0.9508992607304423	0.8780664982727016	0.6533138401559453	0.34668615984405465	3.543859649122807	1.8421052631578947	3.5499673416067927	0.04843870682996813	0.433371019740335	0.4236664021954349	171.0	171	1531.0	0.7309941520467836	0.055396412010510744	3.96	5093.635	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	2	NaN	NaN	0.36145920356446687	0.09624819904095604	5091.752	0.0	0.005847953216374324	0.49264027071044625	0.06927122239774633	0.5126903553299491	0.0635551142005959	0.9364448857994041	0.6152656910074097	0.6385407964355332	0.36145920356446687	3.3508771929824563	3.56140350877193	3.3579359895493144	0.05947258082312708	0.35466962936031443	0.3526616665046702	171.0	171	1531.0	0.40350877192982454	0.10387820545711535	4.374	5096.126	0.9941520467836257
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	3	NaN	NaN	0.3599649859943977	0.1218450338451228	5101.558	0.0	0.00588235294117645	0.4937110601816485	0.06900039274026339	0.5145299145299146	0.06304106548279699	0.936958934517203	0.6235978852901459	0.6400350140056024	0.3599649859943977	3.3529411764705883	3.5294117647058822	3.3616187989556137	0.06082130965593793	0.3306626293954709	0.3282501065251312	170.0	170	1532.0	0.3411764705882353	0.0811010239120586	4.063	5105.621	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	4	NaN	NaN	0.3790896358543418	0.12598561714881992	5041.003	0.0	0.0	0.5153548085901027	0.07604518253916343	0.5372384937238495	0.061376248612652715	0.9386237513873473	0.6332194228195324	0.6209103641456581	0.3790896358543418	3.335294117647059	3.6941176470588237	3.343342036553525	0.059711431742508425	0.3324512653204022	0.32925395831394133	170.0	170	1532.0	0.31176470588235294	0.0750916692678218	4.39	5045.393	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	5	NaN	NaN	0.3841059757236229	0.11834002303626219	5052.767	0.0	0.00588235294117645	0.5212214582802817	0.08343312358895616	0.5370051635111875	0.059711431742508425	0.9402885682574915	0.6563329342382321	0.6158940242763771	0.3841059757236229	3.364705882352941	3.4705882352941178	3.368146214099217	0.057602663706992324	0.4069085565903301	0.40390692135838907	170.0	170	1532.0	0.2823529411764706	0.1065730150461782	4.346	5057.113	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	6	NaN	NaN	0.3837254901960786	0.10933393556818558	5067.306	0.0	0.0	0.5210682128329188	0.09307169863782053	0.5414462081128748	0.057713651498335274	0.9422863485016647	0.6730239876806094	0.6162745098039214	0.3837254901960786	3.3823529411764706	3.288235294117647	3.3883812010443863	0.05638179800221985	0.3972891035300056	0.389718517973039	170.0	170	1532.0	0.36470588235294116	0.10163238156144569	3.848	5071.154	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	7	NaN	NaN	0.3815739326033445	0.11646039635157762	5068.967	0.0	0.00588235294117645	0.5177428127428126	0.08570632760268634	0.5267629566694988	0.06182019977802449	0.9381798002219756	0.6504539352591471	0.6184260673966555	0.3815739326033445	3.3529411764705883	3.570588235294118	3.3570496083550916	0.05882352941176478	0.3720214815959064	0.3655157578236805	170.0	170	1532.0	0.36470588235294116	0.0885040554636588	3.938	5072.905	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	8	NaN	NaN	0.36470588235294127	0.12357000981175431	5083.792	0.0	0.0	0.49657244716068233	0.08198183455615583	0.5297473512632436	0.06403995560488361	0.9359600443951164	0.6038494580998007	0.6352941176470588	0.36470588235294127	3.3117647058823527	3.9058823529411764	3.3198433420365534	0.056936736958934676	0.33101638651659826	0.32355986662436836	170.0	170	1532.0	0.5882352941176471	0.08246162275009859	4.227	5088.019	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	9	NaN	NaN	0.3321125116713352	0.13127034664103332	5091.635	0.0	0.0117647058823529	0.45663016721840266	0.07139819422837346	0.4694589877835951	0.06748057713651504	0.932519422863485	0.5872594157372012	0.6678874883286647	0.3321125116713352	3.3705882352941177	3.3705882352941177	3.379242819843342	0.06470588235294124	0.3782377487763946	0.36905954736138363	170.0	170	1532.0	0.34705882352941175	0.10794970545980055	4.01	5095.645	0.9882352941176471
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	6	10	NaN	NaN	0.347247899159664	0.10652435122059781	5046.307	0.0	0.0	0.4854628378157789	0.08898348740954568	0.5106382978723405	0.06381798002219762	0.9361820199778024	0.6167967667456984	0.6527521008403361	0.347247899159664	3.3529411764705883	3.5588235294117645	3.358355091383812	0.06204217536071038	0.3557068648471673	0.35298723883745026	170.0	170	1532.0	0.48823529411764705	0.10377780282592301	3.926	5050.233	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	1	NaN	NaN	0.36015037593984967	0.0770770196587815	4636.488	0.0	0.0	0.514222002818494	0.07149825523735533	0.5276872964169381	0.04799735187024173	0.9520026481297583	0.8867396766552935	0.6398496240601503	0.36015037593984967	3.543859649122807	1.8421052631578947	3.5499673416067927	0.04733531943065219	0.414844596335663	0.40487680583840246	171.0	171	1531.0	0.8245614035087719	0.0484773328618415	3.8	4640.288	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	2	NaN	NaN	0.3614522417153997	0.10930310079474519	4657.216	0.0	0.005847953216374324	0.49195265423335605	0.06814843380183486	0.5126903553299491	0.06355511420059588	0.9364448857994041	0.6140774264428275	0.6385477582846003	0.3614522417153997	3.3508771929824563	3.56140350877193	3.3579359895493144	0.05936224208319548	0.3576669987399512	0.35554832679828646	171.0	171	1531.0	0.39766081871345027	0.10369912815562876	4.309	4661.525	0.9941520467836257
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	3	NaN	NaN	0.35898459383753495	0.10958944540368099	4633.269	0.0	0.00588235294117645	0.493180544945251	0.06718629854242641	0.5128205128205129	0.06326304106548288	0.9367369589345171	0.6232534004121055	0.6410154061624651	0.35898459383753495	3.3529411764705883	3.5294117647058822	3.3616187989556137	0.06093229744728088	0.33209390234862396	0.330421634569023	170.0	170	1532.0	0.4117647058823529	0.08483386307999895	3.817	4637.086	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	4	NaN	NaN	0.3888375350140058	0.11587305303010462	4619.761	0.0	0.0	0.5228567184449537	0.07835527844885574	0.5456066945606695	0.06026637069922319	0.9397336293007768	0.6366615152892549	0.6111624649859941	0.3888375350140058	3.335294117647059	3.6941176470588237	3.343342036553525	0.0586015538290789	0.3335856243400022	0.3313677527390784	170.0	170	1532.0	0.2823529411764706	0.07550204303553898	4.367	4624.128	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	5	NaN	NaN	0.39045051353874893	0.11572233916429839	4614.757	0.0	0.00588235294117645	0.5302130549189371	0.08721186412560639	0.5456110154905335	0.0586015538290789	0.941398446170921	0.66549595901975	0.6095494864612511	0.39045051353874893	3.364705882352941	3.4705882352941178	3.368146214099217	0.05660377358490575	0.4142222586177311	0.41082251730848834	170.0	170	1532.0	0.3411764705882353	0.10991969265734149	4.263	4619.02	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	6	NaN	NaN	0.3751120448179272	0.10271014420695372	4622.93	0.0	0.0	0.511901366607249	0.09319302882424861	0.5308641975308641	0.05904550499445071	0.9409544950055493	0.6654284166397456	0.6248879551820727	0.3751120448179272	3.3823529411764706	3.288235294117647	3.3883812010443863	0.057713651498335274	0.4028373147133918	0.3933605802190691	170.0	170	1532.0	0.3235294117647059	0.09944048822513449	4.384	4627.314	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	7	NaN	NaN	0.38759167303284964	0.09919406030227244	4647.653	0.0	0.0	0.5263914843326607	0.0827744625161495	0.5369583687340695	0.06048834628190904	0.939511653718091	0.6605351455767731	0.6124083269671503	0.38759167303284964	3.3529411764705883	3.570588235294118	3.3570496083550916	0.05738068812430639	0.3662773820596419	0.36159697018807924	170.0	170	1532.0	0.34705882352941175	0.08827535537105206	4.355	4652.008	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	8	NaN	NaN	0.3612184873949581	0.12121898350241993	4656.261	0.0	0.0	0.4935179526355996	0.08207827397529913	0.5248573757131215	0.06470588235294134	0.9352941176470586	0.6034197640675711	0.6387815126050419	0.3612184873949581	3.3117647058823527	3.9058823529411764	3.3198433420365534	0.05749167591564943	0.33778373934258316	0.33208454118161507	170.0	170	1532.0	0.5058823529411764	0.0840414183248222	4.354	4660.615	1.0
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	9	NaN	NaN	0.33032679738562104	0.10411566597268952	4629.709	0.0	0.00588235294117645	0.45597657244716083	0.07513634872063196	0.4712041884816754	0.06725860155382914	0.9327413984461709	0.5869208106188114	0.669673202614379	0.33032679738562104	3.3705882352941177	3.3705882352941177	3.379242819843342	0.0648168701442842	0.37681357696587053	0.36914778604219173	170.0	170	1532.0	0.32941176470588235	0.10861047526912823	3.844	4633.553	0.9941176470588236
meka.classifiers.multilabel.meta.BaggingML -S 1 -I 10 -P 67 -W meka.classifiers.multilabel.MULANedit -- -S BPMLLwD3d -W weka.classifiers.trees.J48 -- -C 0.25 -M 2	Enron: -C 53	7	10	NaN	NaN	0.3462348272642392	0.10971417885440699	4622.537	0.0	0.0	0.4850800180211943	0.09551812576937616	0.5072340425531914	0.06426193118756944	0.9357380688124306	0.6166816780235848	0.6537651727357607	0.3462348272642392	3.3529411764705883	3.5588235294117645	3.358355091383812	0.06259711431742516	0.3596993474667913	0.3573048867964738	170.0	170	1532.0	0.4176470588235294	0.1036236441415075	4.502	4627.039	1.0
